codepage;CollationID;name;description
65001;156082;Chinese_PRC_Stroke_90_CS_AI_WS_SC_UTF8;Chinese-PRC-Stroke-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156083;Chinese_Taiwan_Bopomofo_90_CS_AI_WS_SC_UTF8;Chinese-Taiwan-Bopomofo-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156084;Chinese_Taiwan_Stroke_90_CS_AI_WS_SC_UTF8;Chinese-Taiwan-Stroke-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156085;Indic_General_90_CS_AI_WS_SC_UTF8;Indic-General-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156087;Kazakh_90_CS_AI_WS_SC_UTF8;Kazakh-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156088;Uzbek_Latin_90_CS_AI_WS_SC_UTF8;Uzbek-Latin-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156089;Tatar_90_CS_AI_WS_SC_UTF8;Tatar-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156090;Macedonian_FYROM_90_CS_AI_WS_SC_UTF8;Macedonian-FYROM-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156091;Syriac_90_CS_AI_WS_SC_UTF8;Syriac-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156092;Divehi_90_CS_AI_WS_SC_UTF8;Divehi-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156094;Chinese_Hong_Kong_Stroke_90_CS_AI_WS_SC_UTF8;Chinese-Hong-Kong-Stroke-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;156096;Korean_90_CS_AI_WS_SC_UTF8;Korean-90, case-sensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
932;159792;Japanese_90_CI_AI_WS;Japanese-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
936;159793;Chinese_PRC_90_CI_AI_WS;Chinese-PRC-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
936;159794;Chinese_PRC_Stroke_90_CI_AI_WS;Chinese-PRC-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
950;159795;Chinese_Taiwan_Bopomofo_90_CI_AI_WS;Chinese-Taiwan-Bopomofo-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
950;159796;Chinese_Taiwan_Stroke_90_CI_AI_WS;Chinese-Taiwan-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
0;159797;Indic_General_90_CI_AI_WS;Indic-General-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1251;159799;Kazakh_90_CI_AI_WS;Kazakh-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1254;159800;Uzbek_Latin_90_CI_AI_WS;Uzbek-Latin-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1251;159801;Tatar_90_CI_AI_WS;Tatar-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
1251;159802;Macedonian_FYROM_90_CI_AI_WS;Macedonian-FYROM-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
0;159803;Syriac_90_CI_AI_WS;Syriac-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
0;159804;Divehi_90_CI_AI_WS;Divehi-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
950;159806;Chinese_Hong_Kong_Stroke_90_CI_AI_WS;Chinese-Hong-Kong-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
949;159808;Korean_90_CI_AI_WS;Korean-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive
932;160048;Japanese_90_CI_AI_WS_SC;Japanese-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
936;160049;Chinese_PRC_90_CI_AI_WS_SC;Chinese-PRC-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
936;160050;Chinese_PRC_Stroke_90_CI_AI_WS_SC;Chinese-PRC-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
950;160051;Chinese_Taiwan_Bopomofo_90_CI_AI_WS_SC;Chinese-Taiwan-Bopomofo-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
950;160052;Chinese_Taiwan_Stroke_90_CI_AI_WS_SC;Chinese-Taiwan-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
0;160053;Indic_General_90_CI_AI_WS_SC;Indic-General-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
1251;160055;Kazakh_90_CI_AI_WS_SC;Kazakh-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
1254;160056;Uzbek_Latin_90_CI_AI_WS_SC;Uzbek-Latin-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
1251;160057;Tatar_90_CI_AI_WS_SC;Tatar-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
1251;160058;Macedonian_FYROM_90_CI_AI_WS_SC;Macedonian-FYROM-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
0;160059;Syriac_90_CI_AI_WS_SC;Syriac-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
0;160060;Divehi_90_CI_AI_WS_SC;Divehi-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
950;160062;Chinese_Hong_Kong_Stroke_90_CI_AI_WS_SC;Chinese-Hong-Kong-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
949;160064;Korean_90_CI_AI_WS_SC;Korean-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters
65001;160176;Japanese_90_CI_AI_WS_SC_UTF8;Japanese-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160177;Chinese_PRC_90_CI_AI_WS_SC_UTF8;Chinese-PRC-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160178;Chinese_PRC_Stroke_90_CI_AI_WS_SC_UTF8;Chinese-PRC-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160179;Chinese_Taiwan_Bopomofo_90_CI_AI_WS_SC_UTF8;Chinese-Taiwan-Bopomofo-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160180;Chinese_Taiwan_Stroke_90_CI_AI_WS_SC_UTF8;Chinese-Taiwan-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160181;Indic_General_90_CI_AI_WS_SC_UTF8;Indic-General-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160183;Kazakh_90_CI_AI_WS_SC_UTF8;Kazakh-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160184;Uzbek_Latin_90_CI_AI_WS_SC_UTF8;Uzbek-Latin-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160185;Tatar_90_CI_AI_WS_SC_UTF8;Tatar-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160186;Macedonian_FYROM_90_CI_AI_WS_SC_UTF8;Macedonian-FYROM-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160187;Syriac_90_CI_AI_WS_SC_UTF8;Syriac-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160188;Divehi_90_CI_AI_WS_SC_UTF8;Divehi-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160190;Chinese_Hong_Kong_Stroke_90_CI_AI_WS_SC_UTF8;Chinese-Hong-Kong-Stroke-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
65001;160192;Korean_90_CI_AI_WS_SC_UTF8;Korean-90, case-insensitive, accent-insensitive, kanatype-insensitive, width-sensitive, supplementary characters, UTF8
932;163888;Japanese_90_CS_AS_KS;Japanese-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
936;163889;Chinese_PRC_90_CS_AS_KS;Chinese-PRC-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
936;163890;Chinese_PRC_Stroke_90_CS_AS_KS;Chinese-PRC-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
950;163891;Chinese_Taiwan_Bopomofo_90_CS_AS_KS;Chinese-Taiwan-Bopomofo-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
950;163892;Chinese_Taiwan_Stroke_90_CS_AS_KS;Chinese-Taiwan-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
0;163893;Indic_General_90_CS_AS_KS;Indic-General-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1251;163895;Kazakh_90_CS_AS_KS;Kazakh-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1254;163896;Uzbek_Latin_90_CS_AS_KS;Uzbek-Latin-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1251;163897;Tatar_90_CS_AS_KS;Tatar-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1251;163898;Macedonian_FYROM_90_CS_AS_KS;Macedonian-FYROM-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
0;163899;Syriac_90_CS_AS_KS;Syriac-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
0;163900;Divehi_90_CS_AS_KS;Divehi-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
950;163902;Chinese_Hong_Kong_Stroke_90_CS_AS_KS;Chinese-Hong-Kong-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
949;163904;Korean_90_CS_AS_KS;Korean-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive
932;164144;Japanese_90_CS_AS_KS_SC;Japanese-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;164145;Chinese_PRC_90_CS_AS_KS_SC;Chinese-PRC-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;164146;Chinese_PRC_Stroke_90_CS_AS_KS_SC;Chinese-PRC-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;164147;Chinese_Taiwan_Bopomofo_90_CS_AS_KS_SC;Chinese-Taiwan-Bopomofo-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;164148;Chinese_Taiwan_Stroke_90_CS_AS_KS_SC;Chinese-Taiwan-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;164149;Indic_General_90_CS_AS_KS_SC;Indic-General-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;164151;Kazakh_90_CS_AS_KS_SC;Kazakh-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1254;164152;Uzbek_Latin_90_CS_AS_KS_SC;Uzbek-Latin-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;164153;Tatar_90_CS_AS_KS_SC;Tatar-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;164154;Macedonian_FYROM_90_CS_AS_KS_SC;Macedonian-FYROM-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;164155;Syriac_90_CS_AS_KS_SC;Syriac-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;164156;Divehi_90_CS_AS_KS_SC;Divehi-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;164158;Chinese_Hong_Kong_Stroke_90_CS_AS_KS_SC;Chinese-Hong-Kong-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
949;164160;Korean_90_CS_AS_KS_SC;Korean-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
65001;164272;Japanese_90_CS_AS_KS_SC_UTF8;Japanese-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164273;Chinese_PRC_90_CS_AS_KS_SC_UTF8;Chinese-PRC-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164274;Chinese_PRC_Stroke_90_CS_AS_KS_SC_UTF8;Chinese-PRC-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164275;Chinese_Taiwan_Bopomofo_90_CS_AS_KS_SC_UTF8;Chinese-Taiwan-Bopomofo-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164276;Chinese_Taiwan_Stroke_90_CS_AS_KS_SC_UTF8;Chinese-Taiwan-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164277;Indic_General_90_CS_AS_KS_SC_UTF8;Indic-General-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164279;Kazakh_90_CS_AS_KS_SC_UTF8;Kazakh-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164280;Uzbek_Latin_90_CS_AS_KS_SC_UTF8;Uzbek-Latin-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164281;Tatar_90_CS_AS_KS_SC_UTF8;Tatar-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164282;Macedonian_FYROM_90_CS_AS_KS_SC_UTF8;Macedonian-FYROM-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164283;Syriac_90_CS_AS_KS_SC_UTF8;Syriac-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164284;Divehi_90_CS_AS_KS_SC_UTF8;Divehi-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164286;Chinese_Hong_Kong_Stroke_90_CS_AS_KS_SC_UTF8;Chinese-Hong-Kong-Stroke-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;164288;Korean_90_CS_AS_KS_SC_UTF8;Korean-90, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
932;167984;Japanese_90_CI_AS_KS;Japanese-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
936;167985;Chinese_PRC_90_CI_AS_KS;Chinese-PRC-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
936;167986;Chinese_PRC_Stroke_90_CI_AS_KS;Chinese-PRC-Stroke-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
950;167987;Chinese_Taiwan_Bopomofo_90_CI_AS_KS;Chinese-Taiwan-Bopomofo-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
950;167988;Chinese_Taiwan_Stroke_90_CI_AS_KS;Chinese-Taiwan-Stroke-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
0;167989;Indic_General_90_CI_AS_KS;Indic-General-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1251;167991;Kazakh_90_CI_AS_KS;Kazakh-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1254;167992;Uzbek_Latin_90_CI_AS_KS;Uzbek-Latin-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1251;167993;Tatar_90_CI_AS_KS;Tatar-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
1251;167994;Macedonian_FYROM_90_CI_AS_KS;Macedonian-FYROM-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
0;167995;Syriac_90_CI_AS_KS;Syriac-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
0;167996;Divehi_90_CI_AS_KS;Divehi-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
950;167998;Chinese_Hong_Kong_Stroke_90_CI_AS_KS;Chinese-Hong-Kong-Stroke-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
949;168000;Korean_90_CI_AS_KS;Korean-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive
932;168240;Japanese_90_CI_AS_KS_SC;Japanese-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;168241;Chinese_PRC_90_CI_AS_KS_SC;Chinese-PRC-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;168242;Chinese_PRC_Stroke_90_CI_AS_KS_SC;Chinese-PRC-Stroke-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;168243;Chinese_Taiwan_Bopomofo_90_CI_AS_KS_SC;Chinese-Taiwan-Bopomofo-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;168244;Chinese_Taiwan_Stroke_90_CI_AS_KS_SC;Chinese-Taiwan-Stroke-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;168245;Indic_General_90_CI_AS_KS_SC;Indic-General-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;168247;Kazakh_90_CI_AS_KS_SC;Kazakh-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1254;168248;Uzbek_Latin_90_CI_AS_KS_SC;Uzbek-Latin-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;168249;Tatar_90_CI_AS_KS_SC;Tatar-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;168250;Macedonian_FYROM_90_CI_AS_KS_SC;Macedonian-FYROM-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;168251;Syriac_90_CI_AS_KS_SC;Syriac-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;168252;Divehi_90_CI_AS_KS_SC;Divehi-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;168254;Chinese_Hong_Kong_Stroke_90_CI_AS_KS_SC;Chinese-Hong-Kong-Stroke-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
949;168256;Korean_90_CI_AS_KS_SC;Korean-90, case-insensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
